league,season,team,player,nation,pos,age,club,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,90s,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_pk,standard_pkatt,playing_time_playing_time_mp,playing_time_playing_time_min,playing_time_mn/mp,playing_time_min%,playing_time_playing_time_90s,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success_+/-,team_success_+/-90,team_success_on-off,misc_90s,misc_performance_crdy,misc_performance_crdr,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og
INT-World Cup,2022,Serbia,Srđan Babić,Serbia,DF,26,1. Almería,1996,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,13.0,13.0,4.8,0.1,0,,0,1,13.0,2,1.0,0.0,0.0,0.0,0.0,1.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Serbia,Stefan Mitrović,Serbia,DF,32,1. Getafe,1990,1.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,35.0,35.0,13.0,0.4,0,,0,1,35.0,2,1.0,0.0,2.0,-2.0,-5.14,-4.76,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Serbia,Strahinja Eraković,Serbia,DF,21,,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Serbia,Strahinja Pavlović,Serbia,DF,21,1. RB Salzburg,2001,3.0,3.0,235.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.38,0.0,0.38,0.38,0.38,2.6,1.0,2.0,1.0,50.0,0.77,0.38,0.5,1.0,0.0,0.0,3,235.0,78.0,87.0,2.6,3,78.0,2,0,,0,0.33,5.0,6.0,-1.0,-0.38,4.76,2.6,2.0,0.0,0.0,6.0,4.0,0.0,1.0,1.0,2.0,,,0.0
INT-World Cup,2022,Serbia,Uroš Račić,Serbia,MF,24,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Serbia,Vanja Milinković-Savić,Serbia,GK,25,1. Torino,1997,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,0.33,5.0,8.0,-3.0,-1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0
INT-World Cup,2022,Spain,Alejandro Balde,Spain,DF,18,1. Barcelona,2003,4.0,1.0,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.0,0.0,0.0,0.71,0.0,0.0,,0.0,0.0,4,126.0,32.0,32.3,1.4,1,67.0,0,3,20.0,0,1.25,4.0,3.0,1.0,0.71,-0.99,1.4,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,6.0,,,0.0
INT-World Cup,2022,Spain,Ansu Fati,Spain,"FW,MF",19,1. Barcelona,2002,2.0,0.0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,46.0,23.0,11.8,0.5,0,,0,2,23.0,2,0.5,0.0,0.0,0.0,0.0,-1.57,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
INT-World Cup,2022,Spain,Aymeric Laporte,Spain,DF,28,1. Manchester City,1994,3.0,3.0,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,1.0,0.0,0.0,0.3,0.0,0.0,,0.0,0.0,3,300.0,100.0,76.9,3.3,3,100.0,3,0,,1,1.67,8.0,1.0,7.0,2.1,3.1,3.3,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,,,0.0
INT-World Cup,2022,Spain,Carlos Soler,Spain,MF,25,1. PSG,1997,2.0,0.0,92.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.98,0.0,0.98,0.98,0.98,1.0,1.0,4.0,1.0,25.0,3.91,0.98,0.25,1.0,0.0,0.0,2,92.0,46.0,23.6,1.0,0,,0,2,46.0,2,2.0,3.0,0.0,3.0,2.93,2.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,,0.0
INT-World Cup,2022,Spain,César Azpilicueta,Spain,DF,32,1. Chelsea,1989,2.0,2.0,135.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.67,1.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,135.0,68.0,34.6,1.5,2,68.0,1,0,,2,1.5,8.0,0.0,8.0,5.33,6.04,1.5,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,,,0.0
INT-World Cup,2022,Spain,Dani Carvajal,Spain,DF,30,1. Real Madrid,1992,2.0,1.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,135.0,68.0,34.6,1.5,1,90.0,1,1,45.0,2,0.5,1.0,3.0,-2.0,-1.33,-4.16,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,,,0.0
INT-World Cup,2022,Spain,Dani Olmo,Spain,FW,24,1. RB Leipzig,1998,4.0,4.0,367.0,4.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.49,0.25,0.49,4.1,1.0,12.0,6.0,50.0,2.94,1.47,0.08,0.17,0.0,0.0,4,367.0,92.0,94.1,4.1,4,92.0,3,0,,0,1.25,9.0,3.0,6.0,1.47,1.47,4.1,0.0,0.0,0.0,5.0,6.0,2.0,10.0,1.0,4.0,,,0.0
INT-World Cup,2022,Spain,David Raya,Spain,GK,26,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Spain,Eric García,Spain,"DF,MF",21,,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Spain,Ferrán Torres,Spain,FW,22,1. Barcelona,2000,4.0,3.0,217.0,2.4,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.83,0.0,0.83,0.41,0.41,2.4,2.0,4.0,2.0,50.0,1.66,0.83,0.25,0.5,1.0,1.0,4,217.0,54.0,55.6,2.4,3,61.0,0,1,34.0,0,1.25,4.0,0.0,4.0,1.66,0.62,2.4,0.0,0.0,0.0,1.0,5.0,2.0,9.0,0.0,0.0,,,0.0
INT-World Cup,2022,Spain,Gavi,Spain,MF,17,1. Barcelona,2004,4.0,4.0,284.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,3.2,1.0,1.0,1.0,100.0,0.32,0.32,1.0,1.0,0.0,0.0,4,284.0,71.0,72.8,3.2,4,71.0,1,0,,0,1.25,9.0,2.0,7.0,2.22,3.07,3.2,0.0,0.0,0.0,8.0,14.0,0.0,4.0,1.0,3.0,,,0.0
INT-World Cup,2022,Spain,Hugo Guillamón,Spain,"DF,MF",22,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Spain,Jordi Alba,Spain,DF,33,1. Barcelona,1989,4.0,3.0,264.0,2.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.68,2.9,0.0,2.0,0.0,0.0,0.68,0.0,0.0,,0.0,0.0,4,264.0,66.0,67.7,2.9,3,80.0,0,1,23.0,0,1.25,5.0,0.0,5.0,1.7,0.99,2.9,0.0,0.0,0.0,4.0,3.0,1.0,14.0,3.0,4.0,,,0.0
INT-World Cup,2022,Spain,Koke,Spain,MF,30,1. Atlético Madrid,1992,2.0,0.0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,52.0,26.0,13.3,0.6,0,,0,2,26.0,2,2.0,3.0,1.0,2.0,3.46,2.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0
INT-World Cup,2022,Spain,Marco Asensio,Spain,FW,26,1. Real Madrid,1996,4.0,3.0,229.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,2.5,1.0,10.0,2.0,20.0,3.93,0.79,0.1,0.5,0.0,0.0,4,229.0,57.0,58.7,2.5,3,65.0,0,1,34.0,0,1.25,5.0,0.0,5.0,1.97,1.41,2.5,0.0,0.0,0.0,3.0,3.0,0.0,8.0,0.0,1.0,,,0.0
INT-World Cup,2022,Spain,Marcos Llorente,Spain,DF,27,1. Atlético Madrid,1995,1.0,1.0,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,0.75,0.0,0.0,,0.0,0.0,1,120.0,120.0,30.8,1.3,1,120.0,1,0,,3,1.0,0.0,0.0,0.0,0.0,-2.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,,0.0
INT-World Cup,2022,Spain,Nico Williams,Spain,FW,19,1. Athletic Club,2002,4.0,1.0,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.0,0.0,0.0,0.62,0.0,0.0,,0.0,0.0,4,146.0,37.0,37.4,1.6,1,56.0,0,3,30.0,0,1.25,4.0,3.0,1.0,0.62,-1.23,1.6,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,2.0,,,0.0
INT-World Cup,2022,Spain,Pablo Sarabia,Spain,"FW,MF",30,1. PSG,1992,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,,0.0,0.0,1,3.0,3.0,0.8,0.0,0,,0,1,3.0,3,1.0,0.0,0.0,0.0,0.0,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,0.0
INT-World Cup,2022,Spain,Pau Torres,Spain,DF,25,1. Villarreal,1997,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,90.0,90.0,23.1,1.0,1,90.0,1,0,,3,0.0,1.0,2.0,-1.0,-1.0,-3.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Spain,Pedri,Spain,MF,19,1. Barcelona,2002,4.0,4.0,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,4,356.0,89.0,91.3,4.0,4,89.0,3,0,,0,1.25,6.0,3.0,3.0,0.76,-7.18,4.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,4.0,2.0,,,0.0
INT-World Cup,2022,Spain,Robert Sánchez,Spain,GK,24,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Spain,Rodri,Spain,DF,25,1. Manchester City,1996,4.0,4.0,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,1.0,0.0,0.0,0.23,0.0,0.0,,0.0,0.0,4,390.0,98.0,100.0,4.3,4,98.0,4,0,,0,1.25,9.0,3.0,6.0,1.38,,4.3,0.0,0.0,0.0,5.0,1.0,0.0,2.0,3.0,2.0,,,0.0
INT-World Cup,2022,Spain,Sergio Busquets,Spain,MF,33,1. Barcelona,1988,4.0,4.0,363.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,,0.0,0.0,4,363.0,91.0,93.1,4.0,4,91.0,3,0,,0,1.25,6.0,3.0,3.0,0.74,-9.26,4.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,4.0,,,0.0
INT-World Cup,2022,Spain,Unai Simón,Spain,GK,25,1. Athletic Club,1997,4.0,4.0,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,4,390.0,98.0,100.0,4.3,4,98.0,4,0,,0,1.25,9.0,3.0,6.0,1.38,,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Spain,Yéremy Pino,Spain,"FW,MF",19,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Spain,Álvaro Morata,Spain,FW,29,1. Atlético Madrid,1992,4.0,1.0,185.0,2.1,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.46,0.49,1.95,1.46,1.95,2.1,3.0,8.0,5.0,62.5,3.89,2.43,0.38,0.6,0.0,0.0,4,185.0,46.0,47.4,2.1,1,56.0,0,3,43.0,0,1.25,5.0,3.0,2.0,0.97,-0.78,2.1,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,,,0.0
INT-World Cup,2022,Switzerland,Ardon Jashari,Switzerland,MF,19,1. Luzern,2002,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,2.0,2.0,0.6,0.0,0,,0,1,2.0,3,0.0,0.0,1.0,-1.0,-45.0,-44.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Switzerland,Breel Embolo,Switzerland,FW,25,1. Monaco,1997,4.0,4.0,323.0,3.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,0.56,0.56,3.6,2.0,6.0,3.0,50.0,1.67,0.84,0.33,0.67,0.0,0.0,4,323.0,81.0,89.7,3.6,4,81.0,0,0,,0,1.5,5.0,7.0,-2.0,-0.56,4.31,3.6,0.0,0.0,0.0,3.0,12.0,2.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Switzerland,Christian Fassnacht,Switzerland,"FW,MF",28,1. Young Boys,1993,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,100.0,11.25,11.25,0.0,0.0,0.0,0.0,1,8.0,8.0,2.2,0.1,0,,0,1,8.0,3,3.0,0.0,0.0,0.0,0.0,1.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Switzerland,Denis Zakaria,Switzerland,"DF,MF",25,1. Chelsea,1996,2.0,0.0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.0,0.0,0.0,1.53,0.0,0.0,,0.0,0.0,2,59.0,30.0,16.4,0.7,0,,0,2,30.0,2,1.5,1.0,3.0,-2.0,-3.05,-2.45,0.7,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,,,0.0
INT-World Cup,2022,Switzerland,Djibril Sow,Switzerland,MF,25,1. Frankfurt,1997,4.0,4.0,264.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.34,2.9,0.0,2.0,0.0,0.0,0.68,0.0,0.0,,0.0,0.0,4,264.0,66.0,73.3,2.9,4,66.0,0,0,,0,1.5,4.0,5.0,-1.0,-0.34,2.47,2.9,0.0,0.0,0.0,2.0,7.0,0.0,1.0,2.0,1.0,,,0.0
INT-World Cup,2022,Switzerland,Edimilson Fernandes,Switzerland,MF,26,1. Mainz 05,1996,3.0,1.0,145.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.0,0.0,0.0,0.62,0.0,0.0,,0.0,0.0,3,145.0,48.0,40.3,1.6,1,90.0,1,2,28.0,1,1.0,1.0,7.0,-6.0,-3.72,-4.56,1.6,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,,,0.0
INT-World Cup,2022,Switzerland,Eray Cömert,Switzerland,DF,24,1. Valencia,1998,2.0,0.0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,46.0,23.0,12.8,0.5,0,,0,2,23.0,2,1.5,1.0,4.0,-3.0,-5.87,-5.58,0.5,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,,,0.0
INT-World Cup,2022,Switzerland,Fabian Frei,Switzerland,"DF,MF",33,1. Basel,1989,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,25.0,13.0,6.9,0.3,0,,0,2,13.0,2,1.5,0.0,0.0,0.0,0.0,1.07,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,,0.0
INT-World Cup,2022,Switzerland,Fabian Rieder,Switzerland,MF,20,1. Young Boys,2002,2.0,1.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,68.0,34.0,18.9,0.8,1,58.0,0,1,10.0,2,1.5,0.0,0.0,0.0,0.0,1.23,0.8,1.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,,,0.0
INT-World Cup,2022,Switzerland,Fabian Schär,Switzerland,DF,30,1. Newcastle,1991,2.0,2.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,1.33,0.0,0.0,,0.0,0.0,2,135.0,68.0,37.5,1.5,2,68.0,1,0,,2,1.5,3.0,4.0,-1.0,-0.67,0.53,1.5,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,,,0.0
INT-World Cup,2022,Switzerland,Granit Xhaka,Switzerland,MF,29,1. Arsenal,1992,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,3.0,50.0,1.5,0.75,0.0,0.0,0.0,0.0,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.5,5.0,9.0,-4.0,-1.0,,4.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,4.0,,,0.0
INT-World Cup,2022,Switzerland,Gregor Kobel,Switzerland,GK,24,1. Dortmund,1997,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,90.0,90.0,25.0,1.0,1,90.0,1,0,,3,3.0,3.0,2.0,1.0,1.0,2.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Switzerland,Haris Seferović,Switzerland,FW,30,1. Galatasaray,1992,3.0,0.0,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.27,0.0,0.0,,0.0,0.0,3,71.0,24.0,19.7,0.8,0,,0,3,24.0,1,1.0,1.0,4.0,-3.0,-3.8,-3.49,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Switzerland,Jonas Omlin,Switzerland,GK,28,,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Switzerland,Manuel Akanji,Switzerland,DF,26,1. Manchester City,1995,4.0,4.0,360.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,4.0,1.0,4.0,1.0,25.0,1.0,0.25,0.25,1.0,0.0,0.0,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.5,5.0,9.0,-4.0,-1.0,,4.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,2.0,,,0.0
INT-World Cup,2022,Switzerland,Michel Aebischer,Switzerland,MF,25,1. Bologna,1997,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,16.0,16.0,4.4,0.2,0,,0,1,16.0,3,0.0,0.0,1.0,-1.0,-5.63,-4.84,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Switzerland,Nico Elvedi,Switzerland,DF,25,1. Gladbach,1996,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,,0.0,0.0,2,180.0,90.0,50.0,2.0,2,90.0,2,0,,1,1.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,,,0.0
INT-World Cup,2022,Switzerland,Noah Okafor,Switzerland,"FW,MF",22,1. RB Salzburg,2000,3.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,3,45.0,15.0,12.5,0.5,0,,0,3,15.0,0,2.0,0.0,2.0,-2.0,-4.0,-3.43,0.5,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Switzerland,Philipp Köhn,Switzerland,GK,24,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Switzerland,Remo Freuler,Switzerland,MF,30,1. Nottingham,1992,4.0,4.0,323.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,3.6,1.0,3.0,2.0,66.7,0.84,0.56,0.33,0.5,0.0,0.0,4,323.0,81.0,89.7,3.6,4,81.0,3,0,,0,1.5,4.0,6.0,-2.0,-0.56,4.31,3.6,0.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,5.0,,,0.0
INT-World Cup,2022,Switzerland,Renato Steffen,Switzerland,"FW,MF",30,1. Lugano,1991,1.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,32.0,32.0,8.9,0.4,0,,0,1,32.0,2,0.0,0.0,1.0,-1.0,-2.81,-1.99,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Switzerland,Ricardo Rodríguez,Switzerland,DF,29,1. Torino,1992,4.0,4.0,359.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,4,359.0,90.0,99.7,4.0,4,90.0,3,0,,0,1.5,5.0,9.0,-4.0,-1.0,-1.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,12.0,0.0,2.0,,,0.0
INT-World Cup,2022,Switzerland,Ruben Vargas,Switzerland,"MF,FW",23,1. Augsburg,1998,4.0,4.0,285.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32,0.32,0.0,0.32,3.2,0.0,3.0,1.0,33.3,0.95,0.32,0.0,0.0,0.0,0.0,4,285.0,71.0,79.2,3.2,4,71.0,0,0,,0,1.5,5.0,6.0,-1.0,-0.32,3.28,3.2,1.0,0.0,0.0,4.0,2.0,1.0,15.0,1.0,0.0,,,0.0
INT-World Cup,2022,Switzerland,Silvan Widmer,Switzerland,DF,29,1. Mainz 05,1993,3.0,3.0,265.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34,0.34,0.0,0.34,2.9,0.0,1.0,0.0,0.0,0.34,0.0,0.0,,0.0,0.0,3,265.0,88.0,73.6,2.9,3,88.0,2,0,,0,2.0,4.0,3.0,1.0,0.34,5.08,2.9,1.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,6.0,,,0.0
INT-World Cup,2022,Switzerland,Xherdan Shaqiri,Switzerland,"FW,MF",30,1. Chicago Fire,1991,3.0,3.0,229.0,2.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.39,0.39,0.79,0.39,0.79,2.5,1.0,4.0,2.0,50.0,1.57,0.79,0.25,0.5,0.0,0.0,3,229.0,76.0,63.6,2.5,3,76.0,1,0,,1,2.0,5.0,8.0,-3.0,-1.18,-0.49,2.5,0.0,0.0,0.0,2.0,6.0,0.0,15.0,0.0,0.0,,,0.0
INT-World Cup,2022,Switzerland,Yann Sommer,Switzerland,GK,33,1. Gladbach,1988,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,270.0,90.0,75.0,3.0,3,90.0,3,0,,0,1.0,2.0,7.0,-5.0,-1.67,-2.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
